map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
Boston_0_256,1,13,PBS,12,7.58193,2195,1,1
Boston_0_256,1,13,PBS,16,124.314,2948,2,3
Boston_0_256,1,13,PBS,20,124.391,3659,2,3
Boston_0_256,1,13,PBS,24,135.476,4542,2,3
Boston_0_256,1,13,PBS,28,151.503,5306,2,3
Boston_0_256,1,13,PBS,32,150.893,6239,2,3
Boston_0_256,1,13,PBS,36,489.686,7141,4,7
Paris_1_256,1,21,PBS,4,2.16075,992,1,1
Paris_1_256,1,21,PBS,8,7.94566,1937,1,1
Paris_1_256,1,21,PBS,12,9.01996,2987,1,1
Paris_1_256,1,21,PBS,16,9.39736,3837,1,1
Paris_1_256,1,21,PBS,20,16.1214,4702,3,5
Paris_1_256,1,21,PBS,24,44.6354,5642,4,7
Paris_1_256,1,21,PBS,28,47.2143,6464,4,7
Paris_1_256,1,21,PBS,32,625.84,7061,8,15
Berlin_1_256,2,5,PBS,4,211.252,976,2,3
Berlin_1_256,2,5,PBS,8,401.041,1925,4,7
Boston_0_256,2,13,PBS,4,15.7865,829,1,1
Boston_0_256,2,13,PBS,8,44.514,1566,1,1
Boston_0_256,2,13,PBS,12,69.4854,2195,1,1
Paris_1_256,2,21,PBS,4,20.5321,992,1,1
Paris_1_256,2,21,PBS,8,74.7651,1937,1,1
Paris_1_256,2,21,PBS,12,83.7596,2987,1,1
Paris_1_256,2,21,PBS,16,86.8714,3837,1,1
Paris_1_256,2,21,PBS,20,157.42,4702,3,5
Paris_1_256,2,21,PBS,24,446.766,5642,4,7
Paris_1_256,2,21,PBS,28,476.368,6464,4,7
Boston_0_256,4,13,PBS,4,149.274,829,1,1
Boston_0_256,4,13,PBS,8,416.808,1566,1,1
Boston_0_256,4,13,PBS,12,645.444,2195,1,1
Paris_1_256,4,21,PBS,4,188.557,992,1,1
Paris_1_256,4,21,PBS,8,680.109,1937,1,1
Paris_1_256,4,21,PBS,12,762.584,2987,1,1
Paris_1_256,4,21,PBS,16,791.677,3837,1,1
Boston_0_256,1,5,CBS,4,6.0677,805,1,1
Boston_0_256,1,5,CBS,8,6.37759,1353,1,1
Boston_0_256,1,5,CBS,12,33.8619,2364,1,1
Boston_0_256,1,5,CBS,16,165.549,3092,5,9
Boston_0_256,1,5,CBS,20,165.702,3976,5,9
Boston_0_256,1,5,CBS,24,169.562,4873,5,9
Paris_1_256,1,13,CBS,4,2.82904,725,1,1
Paris_1_256,1,13,CBS,8,11.8144,1702,1,1
Paris_1_256,1,13,CBS,12,12.8942,2423,1,1
Paris_1_256,1,13,CBS,16,12.9078,2824,1,1
Paris_1_256,1,13,CBS,20,16.6383,3635,1,1
Paris_1_256,1,13,CBS,24,16.6092,4071,1,1
Paris_1_256,1,13,CBS,28,21.4931,4962,1,1
Paris_1_256,1,13,CBS,32,23.8504,5597,1,1
Paris_1_256,1,13,CBS,36,66.7891,6330,10,19
Paris_1_256,1,13,CBS,40,92.8612,7035,42,83
Paris_1_256,1,13,CBS,44,97.5286,7624,61,121
Berlin_1_256,1,22,CBS,4,4.12444,806,1,1
Berlin_1_256,1,22,CBS,8,6.89642,1442,1,1
Berlin_1_256,1,22,CBS,12,7.98826,1963,1,1
Berlin_1_256,1,22,CBS,16,9.91248,2861,1,1
Berlin_1_256,1,22,CBS,20,11.6551,3704,1,1
Berlin_1_256,1,22,CBS,24,23.2688,4637,2,3
Berlin_1_256,1,22,CBS,28,38.1162,5523,4,7
Berlin_1_256,1,22,CBS,32,45.7892,6470,8,15
Berlin_1_256,1,22,CBS,36,51.177,7294,13,25
Berlin_1_256,1,22,CBS,40,51.2533,8053,13,25
Berlin_1_256,1,22,CBS,44,52.8807,8467,13,25
Berlin_1_256,1,22,CBS,48,55.7688,9221,13,25
Berlin_1_256,1,22,CBS,52,314.098,9990,59,117
Berlin_1_256,1,22,CBS,56,318.509,10643,59,117
Berlin_1_256,1,22,CBS,60,275.173,11436,67,133
Berlin_1_256,1,22,CBS,64,250.27,12090,66,131
Berlin_1_256,1,22,CBS,68,568.265,12602,227,453
Berlin_1_256,1,22,CBS,72,776.06,13235,222,443
Berlin_1_256,1,22,CBS,76,281.914,13995,127,253
Boston_0_256,2,5,CBS,4,56.0499,805,1,1
Boston_0_256,2,5,CBS,8,59.2413,1353,1,1
Boston_0_256,2,5,CBS,12,314.873,2364,1,1
Paris_1_256,2,13,CBS,4,25.6266,725,1,1
Paris_1_256,2,13,CBS,8,108.479,1702,1,1
Paris_1_256,2,13,CBS,12,117.562,2423,1,1
Paris_1_256,2,13,CBS,16,117.858,2824,1,1
Paris_1_256,2,13,CBS,20,150.265,3635,1,1
Paris_1_256,2,13,CBS,24,150.159,4071,1,1
Paris_1_256,2,13,CBS,28,194.018,4962,1,1
Paris_1_256,2,13,CBS,32,215.32,5597,1,1
Paris_1_256,2,13,CBS,36,787.934,6329,14,27
Berlin_1_256,2,22,CBS,4,38.7835,806,1,1
Berlin_1_256,2,22,CBS,8,64.0724,1442,1,1
Berlin_1_256,2,22,CBS,12,74.4311,1963,1,1
Berlin_1_256,2,22,CBS,16,92.2731,2861,1,1
Berlin_1_256,2,22,CBS,20,108.103,3704,1,1
Berlin_1_256,2,22,CBS,24,215.176,4637,2,3
Berlin_1_256,2,22,CBS,28,351.052,5523,4,7
Berlin_1_256,2,22,CBS,32,430.757,6470,10,19
Berlin_1_256,2,22,CBS,36,569.907,7294,18,35
Berlin_1_256,2,22,CBS,40,570.015,8053,18,35
Berlin_1_256,2,22,CBS,44,579.58,8467,18,35
Berlin_1_256,2,22,CBS,48,605.763,9221,18,35
Boston_0_256,4,5,CBS,4,512.595,805,1,1
Boston_0_256,4,5,CBS,8,549.057,1353,1,1
Paris_1_256,4,13,CBS,4,244.915,725,1,1
Berlin_1_256,4,22,CBS,4,365.996,806,1,1
Berlin_1_256,4,22,CBS,8,603.176,1442,1,1
Berlin_1_256,4,22,CBS,12,704.765,1963,1,1
Berlin_1_256,4,22,CBS,16,874.07,2861,1,1
Boston_0_256,1,5,PBS,4,6.16038,805,1,1
Boston_0_256,1,5,PBS,8,6.5036,1353,1,1
Boston_0_256,1,5,PBS,12,34.4129,2364,1,1
Boston_0_256,1,5,PBS,16,341.732,3092,3,5
Boston_0_256,1,5,PBS,20,342.755,3976,3,5
Boston_0_256,1,5,PBS,24,344.879,4873,3,5
Paris_1_256,1,13,PBS,4,2.88307,725,1,1
Paris_1_256,1,13,PBS,8,12.0504,1702,1,1
Paris_1_256,1,13,PBS,12,13.152,2423,1,1
Paris_1_256,1,13,PBS,16,13.2133,2824,1,1
Paris_1_256,1,13,PBS,20,16.9174,3635,1,1
Paris_1_256,1,13,PBS,24,16.9764,4071,1,1
Paris_1_256,1,13,PBS,28,21.8963,4962,1,1
Paris_1_256,1,13,PBS,32,24.2932,5597,1,1
Paris_1_256,1,13,PBS,36,158.721,6330,4,7
Paris_1_256,1,13,PBS,40,372.06,7035,11,21
Paris_1_256,1,13,PBS,44,442.435,7624,16,31
Paris_1_256,1,13,PBS,48,357.799,8224,28,55
Paris_1_256,1,13,PBS,52,428.903,9105,33,65
Paris_1_256,1,13,PBS,56,440.239,9993,51,101
Berlin_1_256,1,22,PBS,4,4.21936,806,1,1
Berlin_1_256,1,22,PBS,8,7.04055,1442,1,1
Berlin_1_256,1,22,PBS,12,8.21767,1963,1,1
Berlin_1_256,1,22,PBS,16,10.148,2861,1,1
Berlin_1_256,1,22,PBS,20,11.9436,3704,1,1
Berlin_1_256,1,22,PBS,24,37.8849,4637,2,3
Berlin_1_256,1,22,PBS,28,75.9729,5523,4,7
Berlin_1_256,1,22,PBS,32,107.696,6470,8,15
Berlin_1_256,1,22,PBS,36,144.905,7294,13,25
Berlin_1_256,1,22,PBS,40,145.248,8053,13,25
Berlin_1_256,1,22,PBS,44,146.564,8467,13,25
Berlin_1_256,1,22,PBS,48,149.639,9221,13,25
Boston_0_256,2,5,PBS,4,57.5574,805,1,1
Boston_0_256,2,5,PBS,8,60.7936,1353,1,1
Boston_0_256,2,5,PBS,12,321.46,2364,1,1
Paris_1_256,2,13,PBS,4,26.2179,725,1,1
Paris_1_256,2,13,PBS,8,110.388,1702,1,1
Paris_1_256,2,13,PBS,12,119.953,2423,1,1
Paris_1_256,2,13,PBS,16,119.916,2824,1,1
Paris_1_256,2,13,PBS,20,152.725,3635,1,1
Paris_1_256,2,13,PBS,24,152.49,4071,1,1
Paris_1_256,2,13,PBS,28,197.637,4962,1,1
Paris_1_256,2,13,PBS,32,219.426,5597,1,1
Berlin_1_256,2,22,PBS,4,39.4745,806,1,1
Berlin_1_256,2,22,PBS,8,65.1557,1442,1,1
Berlin_1_256,2,22,PBS,12,75.7985,1963,1,1
Berlin_1_256,2,22,PBS,16,93.8824,2861,1,1
Berlin_1_256,2,22,PBS,20,110.174,3704,1,1
Berlin_1_256,2,22,PBS,24,436.544,4637,2,3
Boston_0_256,4,5,PBS,4,516.59,805,1,1
Boston_0_256,4,5,PBS,8,548.403,1353,1,1
Paris_1_256,4,13,PBS,4,247.595,725,1,1
Berlin_1_256,4,22,PBS,4,370.639,806,1,1
Berlin_1_256,4,22,PBS,8,612.385,1442,1,1
Berlin_1_256,4,22,PBS,12,716.727,1963,1,1
Berlin_1_256,4,22,PBS,16,885.032,2861,1,1
Paris_1_256,1,5,CBS,4,2.55056,1073,1,1
Paris_1_256,1,5,CBS,8,2.62113,1725,1,1
Paris_1_256,1,5,CBS,12,12.1112,2594,1,1
Paris_1_256,1,5,CBS,16,13.344,3555,1,1
Paris_1_256,1,5,CBS,20,13.4431,3937,1,1
Paris_1_256,1,5,CBS,24,18.9013,4428,1,1
Paris_1_256,1,5,CBS,28,25.918,5218,2,3
Paris_1_256,1,5,CBS,32,27.9043,6093,2,3
Paris_1_256,1,5,CBS,36,28.4216,6647,2,3
Paris_1_256,1,5,CBS,40,32.6731,7774,5,9
Paris_1_256,1,5,CBS,44,32.9957,8501,5,9
Paris_1_256,1,5,CBS,48,173.08,9467,10,19
Paris_1_256,1,5,CBS,52,513.451,10186,52,103
Paris_1_256,1,5,CBS,56,540.298,10653,54,107
Paris_1_256,1,5,CBS,60,483.668,11293,56,111
Berlin_1_256,1,14,CBS,4,0.379704,591,1,1
Berlin_1_256,1,14,CBS,8,7.14825,1707,1,1
Berlin_1_256,1,14,CBS,12,11.8668,2403,2,3
Berlin_1_256,1,14,CBS,16,15.1308,3479,2,3
Berlin_1_256,1,14,CBS,20,16.233,3976,3,5
Berlin_1_256,1,14,CBS,24,18.7794,4621,3,5
Berlin_1_256,1,14,CBS,28,22.2042,5270,5,9
Berlin_1_256,1,14,CBS,32,46.9055,6199,17,33
Berlin_1_256,1,14,CBS,36,48.2049,6896,17,33
Berlin_1_256,1,14,CBS,40,66.9902,7509,27,53
Berlin_1_256,1,14,CBS,44,73.6287,8045,29,57
Boston_0_256,1,22,CBS,4,1.16468,862,1,1
Boston_0_256,1,22,CBS,8,64.9367,1914,1,1
Boston_0_256,1,22,CBS,12,67.981,2744,2,3
Boston_0_256,1,22,CBS,16,80.1317,3922,4,7
Boston_0_256,1,22,CBS,20,80.4222,4496,4,7
Boston_0_256,1,22,CBS,24,82.317,5239,4,7
Boston_0_256,1,22,CBS,28,141.577,5988,8,15
Boston_0_256,1,22,CBS,32,141.286,6646,8,15
Boston_0_256,1,22,CBS,36,351.957,7680,14,27
Boston_0_256,1,22,CBS,40,492.049,8686,17,33
Paris_1_256,2,5,CBS,4,22.3332,1073,1,1
Paris_1_256,2,5,CBS,8,22.8686,1725,1,1
Paris_1_256,2,5,CBS,12,110.709,2594,1,1
Paris_1_256,2,5,CBS,16,120.721,3555,1,1
Paris_1_256,2,5,CBS,20,121.728,3937,1,1
Paris_1_256,2,5,CBS,24,172.304,4428,1,1
Paris_1_256,2,5,CBS,28,235.63,5218,2,3
Paris_1_256,2,5,CBS,32,255.012,6093,2,3
Paris_1_256,2,5,CBS,36,258.883,6647,2,3
Paris_1_256,2,5,CBS,40,298.789,7774,5,9
Paris_1_256,2,5,CBS,44,299.308,8501,5,9
Berlin_1_256,2,14,CBS,4,3.36887,591,1,1
Berlin_1_256,2,14,CBS,8,68.4906,1707,1,1
Berlin_1_256,2,14,CBS,12,111.623,2403,2,3
Berlin_1_256,2,14,CBS,16,141.132,3479,2,3
Berlin_1_256,2,14,CBS,20,150.661,3976,3,5
Berlin_1_256,2,14,CBS,24,174.592,4621,3,5
Berlin_1_256,2,14,CBS,28,204.501,5270,5,9
Berlin_1_256,2,14,CBS,32,429.53,6199,17,33
Berlin_1_256,2,14,CBS,36,438.986,6896,17,33
Berlin_1_256,2,14,CBS,40,607.933,7509,27,53
Berlin_1_256,2,14,CBS,44,583.881,8045,25,49
Boston_0_256,2,22,CBS,4,10.47,862,1,1
Boston_0_256,2,22,CBS,8,585.433,1914,1,1
Boston_0_256,2,22,CBS,12,608.2,2744,2,3
Boston_0_256,2,22,CBS,16,716.337,3922,4,7
Boston_0_256,2,22,CBS,20,725.485,4496,4,7
Boston_0_256,2,22,CBS,24,730.615,5239,4,7
Paris_1_256,4,5,CBS,4,210.307,1073,1,1
Paris_1_256,4,5,CBS,8,216.375,1725,1,1
Berlin_1_256,4,14,CBS,4,30.792,591,1,1
Berlin_1_256,4,14,CBS,8,639.748,1707,1,1
Boston_0_256,4,22,CBS,4,98.0435,862,1,1
Boston_0_256,1,1,CBS,4,1.06219,718,1,1
Boston_0_256,1,1,CBS,8,10.8268,1787,1,1
Boston_0_256,1,1,CBS,12,53.2774,2752,1,1
Boston_0_256,1,1,CBS,16,63.4857,3488,3,5
Boston_0_256,1,1,CBS,20,93.6129,4144,5,9
Boston_0_256,1,1,CBS,24,220.569,4948,12,23
Boston_0_256,1,1,CBS,28,224.759,5834,12,23
Paris_1_256,1,9,CBS,4,2.48444,774,1,1
Paris_1_256,1,9,CBS,8,3.75489,1286,1,1
Paris_1_256,1,9,CBS,12,10.2635,2102,1,1
Paris_1_256,1,9,CBS,16,12.4489,2858,1,1
Paris_1_256,1,9,CBS,20,13.0967,3447,1,1
Paris_1_256,1,9,CBS,24,84.025,4480,1,1
Paris_1_256,1,9,CBS,28,89.2136,4811,2,3
Paris_1_256,1,9,CBS,32,95.109,5912,2,3
Paris_1_256,1,9,CBS,36,123.1,6841,14,27
Paris_1_256,1,9,CBS,40,122.631,7538,14,27
Berlin_1_256,1,18,CBS,4,1.36388,599,1,1
Berlin_1_256,1,18,CBS,8,3.92513,1401,2,3
Berlin_1_256,1,18,CBS,12,4.41447,2138,2,3
Berlin_1_256,1,18,CBS,16,9.18901,2921,3,5
Berlin_1_256,1,18,CBS,20,11.0222,3421,3,5
Berlin_1_256,1,18,CBS,24,11.4981,4265,3,5
Berlin_1_256,1,18,CBS,28,11.7327,4896,5,9
Berlin_1_256,1,18,CBS,32,18.9326,5663,7,13
Berlin_1_256,1,18,CBS,36,28.0264,6772,12,23
Berlin_1_256,1,18,CBS,40,35.5639,7679,12,23
Berlin_1_256,1,18,CBS,44,49.7873,8268,31,61
Berlin_1_256,1,18,CBS,48,50.4773,8909,31,61
Berlin_1_256,1,18,CBS,52,262.287,9620,115,229
Boston_0_256,2,1,CBS,4,9.8384,718,1,1
Boston_0_256,2,1,CBS,8,100.38,1787,1,1
Boston_0_256,2,1,CBS,12,491.463,2752,1,1
Boston_0_256,2,1,CBS,16,607.017,3488,4,7
Paris_1_256,2,9,CBS,4,22.2857,774,1,1
Paris_1_256,2,9,CBS,8,34.1829,1286,1,1
Paris_1_256,2,9,CBS,12,94.4773,2102,1,1
Paris_1_256,2,9,CBS,16,115.023,2858,1,1
Paris_1_256,2,9,CBS,20,120.373,3447,1,1
Paris_1_256,2,9,CBS,24,766.084,4480,1,1
Paris_1_256,2,9,CBS,28,840.057,4811,3,5
Berlin_1_256,2,18,CBS,4,12.1686,599,1,1
Berlin_1_256,2,18,CBS,8,35.4625,1401,2,3
Berlin_1_256,2,18,CBS,12,39.6403,2138,2,3
Berlin_1_256,2,18,CBS,16,84.8768,2921,3,5
Berlin_1_256,2,18,CBS,20,101.586,3421,3,5
Berlin_1_256,2,18,CBS,24,105.706,4265,3,5
Berlin_1_256,2,18,CBS,28,106.161,4896,5,9
Berlin_1_256,2,18,CBS,32,175.856,5663,7,13
Berlin_1_256,2,18,CBS,36,252.655,6772,10,19
Berlin_1_256,2,18,CBS,40,325.392,7679,10,19
Berlin_1_256,2,18,CBS,44,474.047,8267,36,71
Berlin_1_256,2,18,CBS,48,475.503,8908,36,71
Boston_0_256,4,1,CBS,4,93.1436,718,1,1
Paris_1_256,4,9,CBS,4,212.279,774,1,1
Paris_1_256,4,9,CBS,8,323.547,1286,1,1
Paris_1_256,4,9,CBS,12,882.844,2102,1,1
Berlin_1_256,4,18,CBS,4,114.702,599,1,1
Paris_1_256,1,5,PBS,4,2.60573,1073,1,1
Paris_1_256,1,5,PBS,8,2.68758,1725,1,1
Paris_1_256,1,5,PBS,12,12.3204,2594,1,1
Paris_1_256,1,5,PBS,16,13.6216,3555,1,1
Paris_1_256,1,5,PBS,20,13.6882,3937,1,1
Paris_1_256,1,5,PBS,24,19.2802,4428,1,1
Paris_1_256,1,5,PBS,28,42.3831,5218,2,3
Paris_1_256,1,5,PBS,32,44.5236,6093,2,3
Paris_1_256,1,5,PBS,36,44.9483,6647,2,3
Paris_1_256,1,5,PBS,40,67.304,7774,5,9
Paris_1_256,1,5,PBS,44,67.6501,8501,5,9
Paris_1_256,1,5,PBS,48,337.178,9467,10,19
Berlin_1_256,1,14,PBS,4,0.389138,591,1,1
Berlin_1_256,1,14,PBS,8,7.31626,1707,1,1
Berlin_1_256,1,14,PBS,12,17.872,2403,2,3
Berlin_1_256,1,14,PBS,16,21.1006,3479,2,3
Berlin_1_256,1,14,PBS,20,23.2081,3976,3,5
Berlin_1_256,1,14,PBS,24,25.8708,4621,3,5
Berlin_1_256,1,14,PBS,28,38.8849,5270,5,9
Berlin_1_256,1,14,PBS,32,125.425,6199,13,25
Berlin_1_256,1,14,PBS,36,126.476,6896,13,25
Berlin_1_256,1,14,PBS,40,195.051,7509,20,39
Berlin_1_256,1,14,PBS,44,274.681,8045,26,51
Berlin_1_256,1,14,PBS,48,360.999,8939,36,71
Berlin_1_256,1,14,PBS,52,342.382,9722,39,77
Berlin_1_256,1,14,PBS,56,525.627,10520,62,123
Boston_0_256,1,22,PBS,4,1.1963,862,1,1
Boston_0_256,1,22,PBS,8,65.3816,1914,1,1
Boston_0_256,1,22,PBS,12,68.6726,2744,2,3
Boston_0_256,1,22,PBS,16,112.319,3922,4,7
Boston_0_256,1,22,PBS,20,113.779,4496,4,7
Boston_0_256,1,22,PBS,24,114.847,5239,4,7
Boston_0_256,1,22,PBS,28,376.17,5988,8,15
Boston_0_256,1,22,PBS,32,377.416,6646,8,15
Paris_1_256,2,5,PBS,4,22.7519,1073,1,1
Paris_1_256,2,5,PBS,8,23.4254,1725,1,1
Paris_1_256,2,5,PBS,12,113.403,2594,1,1
Paris_1_256,2,5,PBS,16,123.189,3555,1,1
Paris_1_256,2,5,PBS,20,123.737,3937,1,1
Paris_1_256,2,5,PBS,24,173.022,4428,1,1
Paris_1_256,2,5,PBS,28,484.413,5218,2,3
Paris_1_256,2,5,PBS,32,507.072,6093,2,3
Paris_1_256,2,5,PBS,36,508.181,6647,2,3
Paris_1_256,2,5,PBS,40,824.133,7774,5,9
Paris_1_256,2,5,PBS,44,824.191,8501,5,9
Berlin_1_256,2,14,PBS,4,3.41241,591,1,1
Berlin_1_256,2,14,PBS,8,69.4542,1707,1,1
Berlin_1_256,2,14,PBS,12,197.95,2403,2,3
Berlin_1_256,2,14,PBS,16,229.846,3479,2,3
Berlin_1_256,2,14,PBS,20,253.004,3976,3,5
Berlin_1_256,2,14,PBS,24,277.189,4621,3,5
Berlin_1_256,2,14,PBS,28,454.906,5270,5,9
Boston_0_256,2,22,PBS,4,10.6773,862,1,1
Boston_0_256,2,22,PBS,8,588.632,1914,1,1
Boston_0_256,2,22,PBS,12,616.018,2744,2,3
Paris_1_256,4,5,PBS,4,216.307,1073,1,1
Paris_1_256,4,5,PBS,8,220.02,1725,1,1
Berlin_1_256,4,14,PBS,4,31.3454,591,1,1
Berlin_1_256,4,14,PBS,8,647.432,1707,1,1
Boston_0_256,4,22,PBS,4,98.8763,862,1,1
Berlin_1_256,1,6,CBS,4,0.363352,1020,1,1
Berlin_1_256,1,6,CBS,8,0.641976,1697,1,1
Berlin_1_256,1,6,CBS,12,1.07609,1946,1,1
Berlin_1_256,1,6,CBS,16,2.1207,2683,1,1
Berlin_1_256,1,6,CBS,20,3.19425,3382,1,1
Berlin_1_256,1,6,CBS,24,5.08932,4139,1,1
Berlin_1_256,1,6,CBS,28,5.26176,4585,1,1
Berlin_1_256,1,6,CBS,32,6.5677,5198,1,1
Berlin_1_256,1,6,CBS,36,6.90869,6036,1,1
Berlin_1_256,1,6,CBS,40,26.2963,6900,3,5
Berlin_1_256,1,6,CBS,44,53.5737,7605,8,15
Berlin_1_256,1,6,CBS,48,85.2113,8205,11,21
Berlin_1_256,1,6,CBS,52,156.062,9066,16,31
Berlin_1_256,1,6,CBS,56,189.369,10113,18,35
Berlin_1_256,1,6,CBS,60,679.425,10671,948,1895
Berlin_1_256,1,6,CBS,64,692.96,11265,948,1895
Berlin_1_256,1,6,CBS,68,545.92,11899,938,1875
Berlin_1_256,1,6,CBS,72,553.589,12560,938,1875
Berlin_1_256,1,6,CBS,76,753.886,13211,971,1941
Boston_0_256,1,14,CBS,4,6.06641,704,1,1
Boston_0_256,1,14,CBS,8,9.8735,1207,1,1
Boston_0_256,1,14,CBS,12,33.0138,2067,4,7
Boston_0_256,1,14,CBS,16,38.7783,2768,6,11
Boston_0_256,1,14,CBS,20,414.809,3718,25,49
Boston_0_256,1,14,CBS,24,457.274,4366,27,53
Boston_0_256,1,14,CBS,28,458.395,4853,27,53
Boston_0_256,1,14,CBS,32,506.589,5509,31,61
Boston_0_256,1,14,CBS,36,491.856,6659,33,65
Boston_0_256,1,14,CBS,40,476.921,7646,57,113
Paris_1_256,1,22,CBS,4,0.227918,663,1,1
Paris_1_256,1,22,CBS,8,0.250237,1087,1,1
Paris_1_256,1,22,CBS,12,0.721196,1852,1,1
Paris_1_256,1,22,CBS,16,1.79429,2518,1,1
Paris_1_256,1,22,CBS,20,10.6802,3217,2,3
Paris_1_256,1,22,CBS,24,20.954,4292,3,5
Paris_1_256,1,22,CBS,28,49.3765,5028,4,7
Paris_1_256,1,22,CBS,32,49.5759,5732,4,7
Paris_1_256,1,22,CBS,36,90.7338,6247,14,27
Paris_1_256,1,22,CBS,40,115.26,7063,17,33
Paris_1_256,1,22,CBS,44,346.496,7974,20,39
Paris_1_256,1,22,CBS,48,278.756,8794,28,55
Paris_1_256,1,22,CBS,52,324.505,9408,106,211
Paris_1_256,1,22,CBS,56,337.729,10281,108,215
Paris_1_256,1,22,CBS,60,586.063,11110,135,269
Berlin_1_256,2,6,CBS,4,3.10879,1020,1,1
Berlin_1_256,2,6,CBS,8,5.51897,1697,1,1
Berlin_1_256,2,6,CBS,12,9.45118,1946,1,1
Berlin_1_256,2,6,CBS,16,19.2858,2683,1,1
Berlin_1_256,2,6,CBS,20,29.2429,3382,1,1
Berlin_1_256,2,6,CBS,24,46.4343,4139,1,1
Berlin_1_256,2,6,CBS,28,47.8718,4585,1,1
Berlin_1_256,2,6,CBS,32,59.3508,5198,1,1
Berlin_1_256,2,6,CBS,36,62.2967,6036,1,1
Berlin_1_256,2,6,CBS,40,332.347,6900,4,7
Berlin_1_256,2,6,CBS,44,739.973,7605,11,21
Boston_0_256,2,14,CBS,4,55.4542,704,1,1
Boston_0_256,2,14,CBS,8,89.7915,1207,1,1
Boston_0_256,2,14,CBS,12,644.57,2067,11,21
Boston_0_256,2,14,CBS,16,731.331,2768,15,29
Paris_1_256,2,22,CBS,4,2.11621,663,1,1
Paris_1_256,2,22,CBS,8,2.26341,1087,1,1
Paris_1_256,2,22,CBS,12,6.40336,1852,1,1
Paris_1_256,2,22,CBS,16,16.0167,2518,1,1
Paris_1_256,2,22,CBS,20,178.636,3217,3,5
Paris_1_256,2,22,CBS,24,270.102,4292,4,7
Paris_1_256,2,22,CBS,28,634.744,5028,6,11
Paris_1_256,2,22,CBS,32,631.132,5732,6,11
Berlin_1_256,4,6,CBS,4,28.633,1020,1,1
Berlin_1_256,4,6,CBS,8,50.8219,1697,1,1
Berlin_1_256,4,6,CBS,12,88.5589,1946,1,1
Berlin_1_256,4,6,CBS,16,182.127,2683,1,1
Berlin_1_256,4,6,CBS,20,279.06,3382,1,1
Berlin_1_256,4,6,CBS,24,439.316,4139,1,1
Berlin_1_256,4,6,CBS,28,450.655,4585,1,1
Berlin_1_256,4,6,CBS,32,560.117,5198,1,1
Berlin_1_256,4,6,CBS,36,584.118,6036,1,1
Boston_0_256,4,14,CBS,4,512.741,704,1,1
Boston_0_256,4,14,CBS,8,844.068,1207,1,1
Paris_1_256,4,22,CBS,4,20.3978,663,1,1
Paris_1_256,4,22,CBS,8,21.6119,1087,1,1
Paris_1_256,4,22,CBS,12,60.1173,1852,1,1
Paris_1_256,4,22,CBS,16,151.155,2518,1,1
Berlin_1_256,1,6,PBS,4,0.373398,1020,1,1
Berlin_1_256,1,6,PBS,8,0.661123,1697,1,1
Berlin_1_256,1,6,PBS,12,1.10507,1946,1,1
Berlin_1_256,1,6,PBS,16,2.18001,2683,1,1
Berlin_1_256,1,6,PBS,20,3.28517,3382,1,1
Berlin_1_256,1,6,PBS,24,5.22308,4139,1,1
Berlin_1_256,1,6,PBS,28,5.46586,4585,1,1
Berlin_1_256,1,6,PBS,32,6.73204,5198,1,1
Berlin_1_256,1,6,PBS,36,7.0949,6036,1,1
Berlin_1_256,1,6,PBS,40,69.7788,6900,3,5
Berlin_1_256,1,6,PBS,44,272.934,7605,8,15
Berlin_1_256,1,6,PBS,48,408.244,8205,11,21
Berlin_1_256,1,6,PBS,52,723.01,9066,16,31
Boston_0_256,1,14,PBS,4,6.21054,704,1,1
Boston_0_256,1,14,PBS,8,10.0865,1207,1,1
Boston_0_256,1,14,PBS,12,131.217,2067,4,7
Boston_0_256,1,14,PBS,16,150.938,2768,6,11
Paris_1_256,1,22,PBS,4,0.23362,663,1,1
Paris_1_256,1,22,PBS,8,0.257915,1087,1,1
Paris_1_256,1,22,PBS,12,0.741192,1852,1,1
Paris_1_256,1,22,PBS,16,1.84635,2518,1,1
Paris_1_256,1,22,PBS,20,41.1264,3217,2,3
Paris_1_256,1,22,PBS,24,52.581,4292,3,5
Paris_1_256,1,22,PBS,28,122.86,5028,4,7
Paris_1_256,1,22,PBS,32,122.442,5732,4,7
Paris_1_256,1,22,PBS,36,313.474,6247,14,27
Paris_1_256,1,22,PBS,40,370.541,7063,17,33
Berlin_1_256,2,6,PBS,4,3.17662,1020,1,1
Berlin_1_256,2,6,PBS,8,5.64929,1697,1,1
Berlin_1_256,2,6,PBS,12,9.68969,1946,1,1
Berlin_1_256,2,6,PBS,16,19.7397,2683,1,1
Berlin_1_256,2,6,PBS,20,29.8612,3382,1,1
Berlin_1_256,2,6,PBS,24,47.5739,4139,1,1
Berlin_1_256,2,6,PBS,28,48.8647,4585,1,1
Berlin_1_256,2,6,PBS,32,60.6672,5198,1,1
Berlin_1_256,2,6,PBS,36,63.6216,6036,1,1
Boston_0_256,2,14,PBS,4,56.6501,704,1,1
Boston_0_256,2,14,PBS,8,91.8813,1207,1,1
Paris_1_256,2,22,PBS,4,2.1626,663,1,1
Paris_1_256,2,22,PBS,8,2.32636,1087,1,1
Paris_1_256,2,22,PBS,12,6.57029,1852,1,1
Paris_1_256,2,22,PBS,16,16.3617,2518,1,1
