map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
room-32-32-4,4,3,CBS,4,7.5969,104,18,35
room-64-64-8,4,11,CBS,4,5.26825,182,1,1
room-64-64-16,4,19,CBS,4,181.704,182,1,1
room-64-64-16,4,19,CBS,8,231.576,374,1,1
room-64-64-16,4,19,CBS,12,248.475,618,1,1
room-32-32-4,1,3,PBS,4,0.025885,104,2,3
room-32-32-4,1,3,PBS,8,0.279067,204,14,27
room-32-32-4,1,3,PBS,12,0.288012,286,13,25
room-32-32-4,1,3,PBS,16,0.524641,362,25,49
room-32-32-4,1,3,PBS,20,93.2942,438,2676,5073
room-64-64-8,1,11,PBS,4,0.0738676,182,1,1
room-64-64-8,1,11,PBS,8,1.58773,462,2,3
room-64-64-8,1,11,PBS,12,2.72271,545,4,7
room-64-64-8,1,11,PBS,16,14.5317,871,31,61
room-64-64-8,1,11,PBS,20,44.828,1121,84,167
room-64-64-16,1,19,PBS,4,2.15953,182,1,1
room-64-64-16,1,19,PBS,8,2.80437,374,1,1
room-64-64-16,1,19,PBS,12,2.99833,618,1,1
room-64-64-16,1,19,PBS,16,18.5174,902,16,31
room-64-64-16,1,19,PBS,20,94.8728,1299,35,69
room-64-64-16,1,19,PBS,24,154.622,1661,59,117
room-32-32-4,2,3,PBS,4,0.154779,104,2,3
room-32-32-4,2,3,PBS,8,2.24941,204,14,27
room-32-32-4,2,3,PBS,12,2.30695,286,13,25
room-32-32-4,2,3,PBS,16,5.22598,362,36,71
room-64-64-8,2,11,PBS,4,0.612871,182,1,1
room-64-64-8,2,11,PBS,8,16.4474,461,2,3
room-64-64-8,2,11,PBS,12,29.1219,544,4,7
room-64-64-8,2,11,PBS,16,120.115,870,28,55
room-64-64-8,2,11,PBS,20,585.508,1120,96,191
room-64-64-16,2,19,PBS,4,19.4362,182,1,1
room-64-64-16,2,19,PBS,8,25.1345,374,1,1
room-64-64-16,2,19,PBS,12,26.8622,618,1,1
room-64-64-16,2,19,PBS,16,211.376,902,16,31
room-32-32-4,4,3,PBS,4,1.47766,104,2,3
room-32-32-4,4,3,PBS,8,24.0219,204,14,27
room-32-32-4,4,3,PBS,12,24.5393,286,13,25
room-32-32-4,4,3,PBS,16,54.7263,362,36,71
room-64-64-8,4,11,PBS,4,5.40452,182,1,1
room-64-64-8,4,11,PBS,8,199.041,461,2,3
room-64-64-8,4,11,PBS,12,367.807,544,4,7
room-64-64-16,4,19,PBS,4,183.715,182,1,1
room-64-64-16,4,19,PBS,8,235.892,374,1,1
room-64-64-16,4,19,PBS,12,251.833,618,1,1
room-64-64-8,1,3,CBS,4,0.229145,255,1,1
room-64-64-8,1,3,CBS,8,1.50523,515,12,23
room-64-64-8,1,3,CBS,12,1.57967,633,12,23
room-64-64-8,1,3,CBS,16,148.55,918,847,1693
room-64-64-16,1,11,CBS,4,2.2537,248,2,3
room-64-64-16,1,11,CBS,8,2.25663,388,2,3
room-64-64-16,1,11,CBS,12,6.51929,626,6,11
room-64-64-16,1,11,CBS,16,145.522,1004,57,113
room-32-32-4,1,20,CBS,4,0.00264372,71,1,1
room-32-32-4,1,20,CBS,8,0.462887,183,27,53
room-32-32-4,1,20,CBS,12,11.6163,266,1170,2339
room-32-32-4,1,20,CBS,16,37.8197,380,6375,12749
room-64-64-8,2,3,CBS,4,1.89948,255,1,1
room-64-64-8,2,3,CBS,8,126.418,514,196,391
room-64-64-8,2,3,CBS,12,127.568,632,196,391
room-64-64-16,2,11,CBS,4,34.4831,248,3,5
room-64-64-16,2,11,CBS,8,34.3946,388,3,5
room-64-64-16,2,11,CBS,12,172.34,626,20,39
room-32-32-4,2,20,CBS,4,0.0129785,71,1,1
room-64-64-8,4,3,CBS,4,17.007,255,1,1
room-64-64-16,4,11,CBS,4,732.291,248,6,11
room-64-64-16,4,11,CBS,8,731.562,388,6,11
room-32-32-4,4,20,CBS,4,0.0887766,71,1,1
room-64-64-8,1,3,PBS,4,0.240964,255,1,1
room-64-64-8,1,3,PBS,8,1.17744,515,3,5
room-64-64-8,1,3,PBS,12,1.24635,633,3,5
room-64-64-8,1,3,PBS,16,18.4883,918,31,61
room-64-64-8,1,3,PBS,20,132.415,1244,133,249
room-64-64-16,1,11,PBS,4,4.97697,248,2,3
room-64-64-16,1,11,PBS,8,4.98101,388,2,3
room-64-64-16,1,11,PBS,12,7.25813,626,3,5
room-64-64-16,1,11,PBS,16,81.3915,1004,8,15
room-64-64-16,1,11,PBS,20,887.958,1334,226,427
room-32-32-4,1,20,PBS,4,0.00276718,71,1,1
room-32-32-4,1,20,PBS,8,0.0858692,183,4,7
room-32-32-4,1,20,PBS,12,0.178925,266,9,17
room-32-32-4,1,20,PBS,16,0.347486,380,17,33
room-32-32-4,1,20,PBS,20,7.06272,444,345,689
room-32-32-4,1,20,PBS,24,116.524,528,5166,9680
room-64-64-8,2,3,PBS,4,1.94738,255,1,1
room-64-64-8,2,3,PBS,8,12.3101,514,3,5
room-64-64-8,2,3,PBS,12,12.8728,632,3,5
room-64-64-8,2,3,PBS,16,190.628,916,28,55
room-64-64-16,2,11,PBS,4,60.8625,248,2,3
room-64-64-16,2,11,PBS,8,60.8259,388,2,3
room-64-64-16,2,11,PBS,12,86.3373,626,3,5
room-64-64-16,2,11,PBS,16,805.434,1003.5,8,15
room-32-32-4,2,20,PBS,4,0.0157707,71,1,1
room-32-32-4,2,20,PBS,8,0.643449,183,4,7
room-32-32-4,2,20,PBS,12,1.39218,265,9,17
room-32-32-4,2,20,PBS,16,2.67621,379,17,33
room-32-32-4,2,20,PBS,20,57.0432,442.5,348,695
room-32-32-4,2,20,PBS,24,700.433,525.5,3821,7617
room-64-64-8,4,3,PBS,4,17.3275,255,1,1
room-64-64-8,4,3,PBS,8,152.002,514,3,5
room-64-64-8,4,3,PBS,12,156.418,632,3,5
