map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
random-32-32-20,4,25,PBS,16,361.922,423,48,95
random-32-32-20,4,25,PBS,20,486.104,530,64,127
random-64-64-20,1,6,CBS,4,0.00566799,165,1,1
random-64-64-20,1,6,CBS,8,0.0278777,320,1,1
random-64-64-20,1,6,CBS,12,0.191703,584,14,27
random-64-64-20,1,6,CBS,16,0.222438,701,22,43
random-64-64-20,1,6,CBS,20,0.251377,924,22,43
random-64-64-20,1,6,CBS,24,0.375311,1025,35,69
random-64-64-20,1,6,CBS,28,460.467,1231,3136,6271
random-32-32-10,1,13,CBS,4,0.00114708,76,1,1
random-32-32-10,1,13,CBS,8,0.00355602,159,2,3
random-32-32-10,1,13,CBS,12,0.00695886,263,3,5
random-32-32-10,1,13,CBS,16,0.00868004,315,3,5
random-32-32-10,1,13,CBS,20,0.0174447,409,5,9
random-32-32-10,1,13,CBS,24,0.0658874,477,10,19
random-32-32-10,1,13,CBS,28,0.574315,570,84,167
random-32-32-20,1,19,CBS,4,0.00805419,126,1,1
random-32-32-20,1,19,CBS,8,0.00711673,185,1,1
random-32-32-20,1,19,CBS,12,0.160762,314,107,213
random-32-32-20,1,19,CBS,16,0.461135,413,219,437
random-32-32-20,1,19,CBS,20,4.77837,521,1869,3737
random-64-64-10,1,25,CBS,4,0.00515775,166,1,1
random-64-64-10,1,25,CBS,8,0.00916303,379,1,1
random-64-64-10,1,25,CBS,12,0.0117538,509,1,1
random-64-64-10,1,25,CBS,16,0.234946,736,20,39
random-64-64-10,1,25,CBS,20,0.257911,918,20,39
random-64-64-20,2,6,CBS,4,0.0281452,165,1,1
random-64-64-20,2,6,CBS,8,0.182181,320,1,1
random-64-64-20,2,6,CBS,12,1.82285,584,36,71
random-64-64-20,2,6,CBS,16,2.76722,701,59,117
random-64-64-20,2,6,CBS,20,2.91197,924,59,117
random-64-64-20,2,6,CBS,24,3.44929,1025,75,149
random-32-32-10,2,13,CBS,4,0.00195292,76,1,1
random-32-32-10,2,13,CBS,8,0.00717103,159,2,3
random-32-32-10,2,13,CBS,12,0.0243786,263,9,17
random-32-32-10,2,13,CBS,16,0.0305439,315,9,17
random-32-32-10,2,13,CBS,20,0.135332,409,16,31
random-32-32-10,2,13,CBS,24,0.498381,477,28,55
random-32-32-10,2,13,CBS,28,1.8227,569.5,110,219
random-32-32-20,2,19,CBS,4,0.0359288,126,1,1
random-32-32-20,2,19,CBS,8,0.0503705,185,1,1
random-32-32-20,2,19,CBS,12,879.511,314,346854,693707
random-64-64-10,2,25,CBS,4,0.0205727,166,1,1
